token_id,gene_id
997,ENSMUSG00000007338
998,ENSMUSG00000007379
999,ENSMUSG00000007411
1000,ENSMUSG00000007415
1001,ENSMUSG00000007458
1002,ENSMUSG00000007476
1003,ENSMUSG00000007480
1004,ENSMUSG00000007564
1005,ENSMUSG00000007570
1006,ENSMUSG00000007589
1007,ENSMUSG00000007591
1008,ENSMUSG00000007594
1009,ENSMUSG00000007603
1010,ENSMUSG00000007610
1011,ENSMUSG00000007613
1012,ENSMUSG00000007617
1013,ENSMUSG00000007646
1014,ENSMUSG00000007653
1015,ENSMUSG00000007655
1016,ENSMUSG00000007656
1017,ENSMUSG00000007659
1018,ENSMUSG00000007670
1019,ENSMUSG00000007682
1020,ENSMUSG00000007721
1021,ENSMUSG00000007739
1022,ENSMUSG00000007783
1023,ENSMUSG00000007805
1024,ENSMUSG00000007812
1025,ENSMUSG00000007815
1026,ENSMUSG00000007817
1027,ENSMUSG00000007833
1028,ENSMUSG00000007836
1029,ENSMUSG00000007837
1030,ENSMUSG00000007850
1031,ENSMUSG00000007867
1032,ENSMUSG00000007872
1033,ENSMUSG00000007877
1034,ENSMUSG00000007880
1035,ENSMUSG00000007888
1036,ENSMUSG00000007891
1037,ENSMUSG00000007907
1038,ENSMUSG00000007908
1039,ENSMUSG00000007944
1040,ENSMUSG00000007946
1041,ENSMUSG00000007950
1042,ENSMUSG00000007987
1043,ENSMUSG00000007989
1044,ENSMUSG00000008035
1045,ENSMUSG00000008036
1046,ENSMUSG00000008090
1047,ENSMUSG00000008136
1048,ENSMUSG00000008140
1049,ENSMUSG00000008153
1050,ENSMUSG00000008167
1051,ENSMUSG00000008193
1052,ENSMUSG00000008200
1053,ENSMUSG00000008206
1054,ENSMUSG00000008226
1055,ENSMUSG00000008301
1056,ENSMUSG00000008305
1057,ENSMUSG00000008318
1058,ENSMUSG00000008333
1059,ENSMUSG00000008348
1060,ENSMUSG00000008373
1061,ENSMUSG00000008384
1062,ENSMUSG00000008393
1063,ENSMUSG00000008398
1064,ENSMUSG00000008429
1065,ENSMUSG00000008435
1066,ENSMUSG00000008438
1067,ENSMUSG00000008461
1068,ENSMUSG00000008475
1069,ENSMUSG00000008482
1070,ENSMUSG00000008489
1071,ENSMUSG00000008496
1072,ENSMUSG00000008540
1073,ENSMUSG00000008575
1074,ENSMUSG00000008590
1075,ENSMUSG00000008601
1076,ENSMUSG00000008604
1077,ENSMUSG00000008658
1078,ENSMUSG00000008668
1079,ENSMUSG00000008682
1080,ENSMUSG00000008683
1081,ENSMUSG00000008690
1082,ENSMUSG00000008730
1083,ENSMUSG00000008734
1084,ENSMUSG00000008763
1085,ENSMUSG00000008813
1086,ENSMUSG00000008845
1087,ENSMUSG00000008855
1088,ENSMUSG00000008859
1089,ENSMUSG00000008874
1090,ENSMUSG00000008892
1091,ENSMUSG00000008932
1092,ENSMUSG00000008958
1093,ENSMUSG00000008976
1094,ENSMUSG00000008999
1095,ENSMUSG00000009013
1096,ENSMUSG00000009030
1097,ENSMUSG00000009035
1098,ENSMUSG00000009070
1099,ENSMUSG00000009073
1100,ENSMUSG00000009075
1101,ENSMUSG00000009076
1102,ENSMUSG00000009079
1103,ENSMUSG00000009090
1104,ENSMUSG00000009092
1105,ENSMUSG00000009093
1106,ENSMUSG00000009097
1107,ENSMUSG00000009108
1108,ENSMUSG00000009112
1109,ENSMUSG00000009115
1110,ENSMUSG00000009145
1111,ENSMUSG00000009207
1112,ENSMUSG00000009214
1113,ENSMUSG00000009216
1114,ENSMUSG00000009246
1115,ENSMUSG00000009248
1116,ENSMUSG00000009281
1117,ENSMUSG00000009291
1118,ENSMUSG00000009292
1119,ENSMUSG00000009293
1120,ENSMUSG00000009350
1121,ENSMUSG00000009356
1122,ENSMUSG00000009376
1123,ENSMUSG00000009378
1124,ENSMUSG00000009394
1125,ENSMUSG00000009406
1126,ENSMUSG00000009418
1127,ENSMUSG00000009470
1128,ENSMUSG00000009471
1129,ENSMUSG00000009487
1130,ENSMUSG00000009535
1131,ENSMUSG00000009545
1132,ENSMUSG00000009549
1133,ENSMUSG00000009555
1134,ENSMUSG00000009563
1135,ENSMUSG00000009566
1136,ENSMUSG00000009569
1137,ENSMUSG00000009575
1138,ENSMUSG00000009580
1139,ENSMUSG00000009588
1140,ENSMUSG00000009614
1141,ENSMUSG00000009621
1142,ENSMUSG00000009630
1143,ENSMUSG00000009633
1144,ENSMUSG00000009640
1145,ENSMUSG00000009646
1146,ENSMUSG00000009647
1147,ENSMUSG00000009654
1148,ENSMUSG00000009670
1149,ENSMUSG00000009681
1150,ENSMUSG00000009731
1151,ENSMUSG00000009733
1152,ENSMUSG00000009734
1153,ENSMUSG00000009739
1154,ENSMUSG00000009741
1155,ENSMUSG00000009772
1156,ENSMUSG00000009828
1157,ENSMUSG00000009863
1158,ENSMUSG00000009876
1159,ENSMUSG00000009894
1160,ENSMUSG00000009900
1161,ENSMUSG00000009905
1162,ENSMUSG00000009907
1163,ENSMUSG00000009995
1164,ENSMUSG00000010021
1165,ENSMUSG00000010025
1166,ENSMUSG00000010044
1167,ENSMUSG00000010045
1168,ENSMUSG00000010047
1169,ENSMUSG00000010048
1170,ENSMUSG00000010051
1171,ENSMUSG00000010054
1172,ENSMUSG00000010057
1173,ENSMUSG00000010064
1174,ENSMUSG00000010066
1175,ENSMUSG00000010067
1176,ENSMUSG00000010080
1177,ENSMUSG00000010086
1178,ENSMUSG00000010095
1179,ENSMUSG00000010097
1180,ENSMUSG00000010110
1181,ENSMUSG00000010122
1182,ENSMUSG00000010154
1183,ENSMUSG00000010175
1184,ENSMUSG00000010205
1185,ENSMUSG00000010307
1186,ENSMUSG00000010311
1187,ENSMUSG00000010342
1188,ENSMUSG00000010358
1189,ENSMUSG00000010376
1190,ENSMUSG00000010392
1191,ENSMUSG00000010406
1192,ENSMUSG00000010453
1193,ENSMUSG00000010461
1194,ENSMUSG00000010476
1195,ENSMUSG00000010505
1196,ENSMUSG00000010517
1197,ENSMUSG00000010538
1198,ENSMUSG00000010554
1199,ENSMUSG00000010592
1200,ENSMUSG00000010608
1201,ENSMUSG00000010609
1202,ENSMUSG00000010660
1203,ENSMUSG00000010663
1204,ENSMUSG00000010721
1205,ENSMUSG00000010760
1206,ENSMUSG00000010796
1207,ENSMUSG00000010797
1208,ENSMUSG00000010803
1209,ENSMUSG00000010825
1210,ENSMUSG00000010830
1211,ENSMUSG00000010841
1212,ENSMUSG00000010911
1213,ENSMUSG00000010914
1214,ENSMUSG00000010936
1215,ENSMUSG00000011008
1216,ENSMUSG00000011034
1217,ENSMUSG00000011096
1218,ENSMUSG00000011114
1219,ENSMUSG00000011118
1220,ENSMUSG00000011154
1221,ENSMUSG00000011158
1222,ENSMUSG00000011171
1223,ENSMUSG00000011179
1224,ENSMUSG00000011254
1225,ENSMUSG00000011257
1226,ENSMUSG00000011263
1227,ENSMUSG00000011267
1228,ENSMUSG00000011305
1229,ENSMUSG00000011306
1230,ENSMUSG00000011349
1231,ENSMUSG00000011382
1232,ENSMUSG00000011463
1233,ENSMUSG00000011486
1234,ENSMUSG00000011589
1235,ENSMUSG00000011632
1236,ENSMUSG00000011658
1237,ENSMUSG00000011751
1238,ENSMUSG00000011831
1239,ENSMUSG00000011832
1240,ENSMUSG00000011837
1241,ENSMUSG00000011877
1242,ENSMUSG00000011884
1243,ENSMUSG00000011958
1244,ENSMUSG00000011960
1245,ENSMUSG00000012017
1246,ENSMUSG00000012076
1247,ENSMUSG00000012114
1248,ENSMUSG00000012117
1249,ENSMUSG00000012123
1250,ENSMUSG00000012126
1251,ENSMUSG00000012187
1252,ENSMUSG00000012282
1253,ENSMUSG00000012296
1254,ENSMUSG00000012350
1255,ENSMUSG00000012405
1256,ENSMUSG00000012422
1257,ENSMUSG00000012428
1258,ENSMUSG00000012443
1259,ENSMUSG00000012483
1260,ENSMUSG00000012519
1261,ENSMUSG00000012520
1262,ENSMUSG00000012535
1263,ENSMUSG00000012705
1264,ENSMUSG00000012777
1265,ENSMUSG00000012819
1266,ENSMUSG00000012848
1267,ENSMUSG00000012889
1268,ENSMUSG00000013033
1269,ENSMUSG00000013076
1270,ENSMUSG00000013089
1271,ENSMUSG00000013091
1272,ENSMUSG00000013150
1273,ENSMUSG00000013155
1274,ENSMUSG00000013160
1275,ENSMUSG00000013236
1276,ENSMUSG00000013275
1277,ENSMUSG00000013367
1278,ENSMUSG00000013415
1279,ENSMUSG00000013418
1280,ENSMUSG00000013465
1281,ENSMUSG00000013483
1282,ENSMUSG00000013495
1283,ENSMUSG00000013523
1284,ENSMUSG00000013539
1285,ENSMUSG00000013584
1286,ENSMUSG00000013593
1287,ENSMUSG00000013611
1288,ENSMUSG00000013622
1289,ENSMUSG00000013629
1290,ENSMUSG00000013646
1291,ENSMUSG00000013662
1292,ENSMUSG00000013698
1293,ENSMUSG00000013707
1294,ENSMUSG00000013736
1295,ENSMUSG00000013787
1296,ENSMUSG00000013822
1297,ENSMUSG00000013833
1298,ENSMUSG00000013846
1299,ENSMUSG00000013858
1300,ENSMUSG00000013878
1301,ENSMUSG00000013921
1302,ENSMUSG00000013936
1303,ENSMUSG00000013973
1304,ENSMUSG00000013997
1305,ENSMUSG00000014030
1306,ENSMUSG00000014039
1307,ENSMUSG00000014074
1308,ENSMUSG00000014075
1309,ENSMUSG00000014077
1310,ENSMUSG00000014158
1311,ENSMUSG00000014164
1312,ENSMUSG00000014195
1313,ENSMUSG00000014198
1314,ENSMUSG00000014226
1315,ENSMUSG00000014232
1316,ENSMUSG00000014243
1317,ENSMUSG00000014245
1318,ENSMUSG00000014294
1319,ENSMUSG00000014303
1320,ENSMUSG00000014313
1321,ENSMUSG00000014329
1322,ENSMUSG00000014349
1323,ENSMUSG00000014351
1324,ENSMUSG00000014353
1325,ENSMUSG00000014355
1326,ENSMUSG00000014361
1327,ENSMUSG00000014402
1328,ENSMUSG00000014418
1329,ENSMUSG00000014426
1330,ENSMUSG00000014444
1331,ENSMUSG00000014453
1332,ENSMUSG00000014470
1333,ENSMUSG00000014496
1334,ENSMUSG00000014498
1335,ENSMUSG00000014503
1336,ENSMUSG00000014504
1337,ENSMUSG00000014547
1338,ENSMUSG00000014550
1339,ENSMUSG00000014551
1340,ENSMUSG00000014554
1341,ENSMUSG00000014592
1342,ENSMUSG00000014599
1343,ENSMUSG00000014601
1344,ENSMUSG00000014602
1345,ENSMUSG00000014603
1346,ENSMUSG00000014606
1347,ENSMUSG00000014609
1348,ENSMUSG00000014633
1349,ENSMUSG00000014668
1350,ENSMUSG00000014686
1351,ENSMUSG00000014704
1352,ENSMUSG00000014725
1353,ENSMUSG00000014748
1354,ENSMUSG00000014763
1355,ENSMUSG00000014767
1356,ENSMUSG00000014769
1357,ENSMUSG00000014771
1358,ENSMUSG00000014773
1359,ENSMUSG00000014776
1360,ENSMUSG00000014778
1361,ENSMUSG00000014782
1362,ENSMUSG00000014786
1363,ENSMUSG00000014791
1364,ENSMUSG00000014813
1365,ENSMUSG00000014846
1366,ENSMUSG00000014850
1367,ENSMUSG00000014852
1368,ENSMUSG00000014856
1369,ENSMUSG00000014859
1370,ENSMUSG00000014867
1371,ENSMUSG00000014873
1372,ENSMUSG00000014905
1373,ENSMUSG00000014907
1374,ENSMUSG00000014932
1375,ENSMUSG00000014956
1376,ENSMUSG00000014959
1377,ENSMUSG00000014980
1378,ENSMUSG00000015001
1379,ENSMUSG00000015002
1380,ENSMUSG00000015013
1381,ENSMUSG00000015016
1382,ENSMUSG00000015023
1383,ENSMUSG00000015027
1384,ENSMUSG00000015053
1385,ENSMUSG00000015083
1386,ENSMUSG00000015085
1387,ENSMUSG00000015087
1388,ENSMUSG00000015090
1389,ENSMUSG00000015092
1390,ENSMUSG00000015093
1391,ENSMUSG00000015094
1392,ENSMUSG00000015095
1393,ENSMUSG00000015112
1394,ENSMUSG00000015120
1395,ENSMUSG00000015126
1396,ENSMUSG00000015127
1397,ENSMUSG00000015133
1398,ENSMUSG00000015134
1399,ENSMUSG00000015143
1400,ENSMUSG00000015149
1401,ENSMUSG00000015165
1402,ENSMUSG00000015176
1403,ENSMUSG00000015189
1404,ENSMUSG00000015202
1405,ENSMUSG00000015214
1406,ENSMUSG00000015217
1407,ENSMUSG00000015222
1408,ENSMUSG00000015243
1409,ENSMUSG00000015290
1410,ENSMUSG00000015291
1411,ENSMUSG00000015305
1412,ENSMUSG00000015312
1413,ENSMUSG00000015316
1414,ENSMUSG00000015335
1415,ENSMUSG00000015337
1416,ENSMUSG00000015340
1417,ENSMUSG00000015341
1418,ENSMUSG00000015342
1419,ENSMUSG00000015354
1420,ENSMUSG00000015357
1421,ENSMUSG00000015363
1422,ENSMUSG00000015365
1423,ENSMUSG00000015377
1424,ENSMUSG00000015396
1425,ENSMUSG00000015401
1426,ENSMUSG00000015405
1427,ENSMUSG00000015452
1428,ENSMUSG00000015461
1429,ENSMUSG00000015467
1430,ENSMUSG00000015474
1431,ENSMUSG00000015476
1432,ENSMUSG00000015478
1433,ENSMUSG00000015484
1434,ENSMUSG00000015488
1435,ENSMUSG00000015501
1436,ENSMUSG00000015522
1437,ENSMUSG00000015533
1438,ENSMUSG00000015536
1439,ENSMUSG00000015542
1440,ENSMUSG00000015568
1441,ENSMUSG00000015575
1442,ENSMUSG00000015579
1443,ENSMUSG00000015597
1444,ENSMUSG00000015599
1445,ENSMUSG00000015605
1446,ENSMUSG00000015619
1447,ENSMUSG00000015627
1448,ENSMUSG00000015647
1449,ENSMUSG00000015653
1450,ENSMUSG00000015656
1451,ENSMUSG00000015659
1452,ENSMUSG00000015665
1453,ENSMUSG00000015668
1454,ENSMUSG00000015671
1455,ENSMUSG00000015672
1456,ENSMUSG00000015697
1457,ENSMUSG00000015702
1458,ENSMUSG00000015709
1459,ENSMUSG00000015711
1460,ENSMUSG00000015714
1461,ENSMUSG00000015733
1462,ENSMUSG00000015745
1463,ENSMUSG00000015747
1464,ENSMUSG00000015748
1465,ENSMUSG00000015749
1466,ENSMUSG00000015750
1467,ENSMUSG00000015755
1468,ENSMUSG00000015757
1469,ENSMUSG00000015759
1470,ENSMUSG00000015766
1471,ENSMUSG00000015776
1472,ENSMUSG00000015787
1473,ENSMUSG00000015790
1474,ENSMUSG00000015804
1475,ENSMUSG00000015806
1476,ENSMUSG00000015812
1477,ENSMUSG00000015829
1478,ENSMUSG00000015837
1479,ENSMUSG00000015839
1480,ENSMUSG00000015843
1481,ENSMUSG00000015846
1482,ENSMUSG00000015850
1483,ENSMUSG00000015854
1484,ENSMUSG00000015869
1485,ENSMUSG00000015879
1486,ENSMUSG00000015880
1487,ENSMUSG00000015882
1488,ENSMUSG00000015889
1489,ENSMUSG00000015890
1490,ENSMUSG00000015932
1491,ENSMUSG00000015937
1492,ENSMUSG00000015943
1493,ENSMUSG00000015944
1494,ENSMUSG00000015947
1495,ENSMUSG00000015950
1496,ENSMUSG00000015957
1497,ENSMUSG00000015966
1498,ENSMUSG00000015968
1499,ENSMUSG00000015970
1500,ENSMUSG00000015971
1501,ENSMUSG00000015980
1502,ENSMUSG00000015981
1503,ENSMUSG00000015994
1504,ENSMUSG00000016018
1505,ENSMUSG00000016024
1506,ENSMUSG00000016028
1507,ENSMUSG00000016087
1508,ENSMUSG00000016128
1509,ENSMUSG00000016150
1510,ENSMUSG00000016179
1511,ENSMUSG00000016181
1512,ENSMUSG00000016194
1513,ENSMUSG00000016200
1514,ENSMUSG00000016239
1515,ENSMUSG00000016253
1516,ENSMUSG00000016255
1517,ENSMUSG00000016256
1518,ENSMUSG00000016257
1519,ENSMUSG00000016262
1520,ENSMUSG00000016308
1521,ENSMUSG00000016319
1522,ENSMUSG00000016327
1523,ENSMUSG00000016344
1524,ENSMUSG00000016346
1525,ENSMUSG00000016349
1526,ENSMUSG00000016356
1527,ENSMUSG00000016382
1528,ENSMUSG00000016386
1529,ENSMUSG00000016409
1530,ENSMUSG00000016427
1531,ENSMUSG00000016458
1532,ENSMUSG00000016477
1533,ENSMUSG00000016487
1534,ENSMUSG00000016494
1535,ENSMUSG00000016495
1536,ENSMUSG00000016496
1537,ENSMUSG00000016498
1538,ENSMUSG00000016503
1539,ENSMUSG00000016510
1540,ENSMUSG00000016520
1541,ENSMUSG00000016524
1542,ENSMUSG00000016526
1543,ENSMUSG00000016528
1544,ENSMUSG00000016529
1545,ENSMUSG00000016534
1546,ENSMUSG00000016541
1547,ENSMUSG00000016552
1548,ENSMUSG00000016554
1549,ENSMUSG00000016624
1550,ENSMUSG00000016626
1551,ENSMUSG00000016637
1552,ENSMUSG00000016664
1553,ENSMUSG00000016757
1554,ENSMUSG00000016763
1555,ENSMUSG00000016831
1556,ENSMUSG00000016833
1557,ENSMUSG00000016918
1558,ENSMUSG00000016921
1559,ENSMUSG00000016933
1560,ENSMUSG00000016940
1561,ENSMUSG00000016942
1562,ENSMUSG00000016946
1563,ENSMUSG00000016984
1564,ENSMUSG00000016995
1565,ENSMUSG00000017002
1566,ENSMUSG00000017007
1567,ENSMUSG00000017009
1568,ENSMUSG00000017049
1569,ENSMUSG00000017057
1570,ENSMUSG00000017119
1571,ENSMUSG00000017132
1572,ENSMUSG00000017144
1573,ENSMUSG00000017146
1574,ENSMUSG00000017165
1575,ENSMUSG00000017167
1576,ENSMUSG00000017176
1577,ENSMUSG00000017188
1578,ENSMUSG00000017195
1579,ENSMUSG00000017210
1580,ENSMUSG00000017221
1581,ENSMUSG00000017264
1582,ENSMUSG00000017286
1583,ENSMUSG00000017288
1584,ENSMUSG00000017291
1585,ENSMUSG00000017299
1586,ENSMUSG00000017300
1587,ENSMUSG00000017307
1588,ENSMUSG00000017311
1589,ENSMUSG00000017314
1590,ENSMUSG00000017316
1591,ENSMUSG00000017344
1592,ENSMUSG00000017376
1593,ENSMUSG00000017386
1594,ENSMUSG00000017390
1595,ENSMUSG00000017400
1596,ENSMUSG00000017404
1597,ENSMUSG00000017405
1598,ENSMUSG00000017412
1599,ENSMUSG00000017417
1600,ENSMUSG00000017418
1601,ENSMUSG00000017421
1602,ENSMUSG00000017428
1603,ENSMUSG00000017446
1604,ENSMUSG00000017453
1605,ENSMUSG00000017466
1606,ENSMUSG00000017478
1607,ENSMUSG00000017485
1608,ENSMUSG00000017491
1609,ENSMUSG00000017493
1610,ENSMUSG00000017499
1611,ENSMUSG00000017548
1612,ENSMUSG00000017550
1613,ENSMUSG00000017561
1614,ENSMUSG00000017588
1615,ENSMUSG00000017607
1616,ENSMUSG00000017615
1617,ENSMUSG00000017631
1618,ENSMUSG00000017639
1619,ENSMUSG00000017652
1620,ENSMUSG00000017664
1621,ENSMUSG00000017667
1622,ENSMUSG00000017670
1623,ENSMUSG00000017677
1624,ENSMUSG00000017679
1625,ENSMUSG00000017686
1626,ENSMUSG00000017688
1627,ENSMUSG00000017692
1628,ENSMUSG00000017697
1629,ENSMUSG00000017707
1630,ENSMUSG00000017715
1631,ENSMUSG00000017716
1632,ENSMUSG00000017718
1633,ENSMUSG00000017721
1634,ENSMUSG00000017724
1635,ENSMUSG00000017733
1636,ENSMUSG00000017734
1637,ENSMUSG00000017737
1638,ENSMUSG00000017740
1639,ENSMUSG00000017747
1640,ENSMUSG00000017754
1641,ENSMUSG00000017756
1642,ENSMUSG00000017760
1643,ENSMUSG00000017764
1644,ENSMUSG00000017765
1645,ENSMUSG00000017767
1646,ENSMUSG00000017774
1647,ENSMUSG00000017776
1648,ENSMUSG00000017778
1649,ENSMUSG00000017781
1650,ENSMUSG00000017801
1651,ENSMUSG00000017802
1652,ENSMUSG00000017817
1653,ENSMUSG00000017830
1654,ENSMUSG00000017831
1655,ENSMUSG00000017837
1656,ENSMUSG00000017843
1657,ENSMUSG00000017858
1658,ENSMUSG00000017861
1659,ENSMUSG00000017868
1660,ENSMUSG00000017897
1661,ENSMUSG00000017929
1662,ENSMUSG00000017943
1663,ENSMUSG00000017950
1664,ENSMUSG00000017969
1665,ENSMUSG00000017978
1666,ENSMUSG00000017999
1667,ENSMUSG00000018001
1668,ENSMUSG00000018008
1669,ENSMUSG00000018012
1670,ENSMUSG00000018040
1671,ENSMUSG00000018042
1672,ENSMUSG00000018068
1673,ENSMUSG00000018076
1674,ENSMUSG00000018126
1675,ENSMUSG00000018143
1676,ENSMUSG00000018160
1677,ENSMUSG00000018166
1678,ENSMUSG00000018167
1679,ENSMUSG00000018168
1680,ENSMUSG00000018169
1681,ENSMUSG00000018171
1682,ENSMUSG00000018189
1683,ENSMUSG00000018199
1684,ENSMUSG00000018209
1685,ENSMUSG00000018217
1686,ENSMUSG00000018238
1687,ENSMUSG00000018239
1688,ENSMUSG00000018263
1689,ENSMUSG00000018286
1690,ENSMUSG00000018287
1691,ENSMUSG00000018293
1692,ENSMUSG00000018322
1693,ENSMUSG00000018326
1694,ENSMUSG00000018334
1695,ENSMUSG00000018339
1696,ENSMUSG00000018340
1697,ENSMUSG00000018341
1698,ENSMUSG00000018347
1699,ENSMUSG00000018363
1700,ENSMUSG00000018372
1701,ENSMUSG00000018377
1702,ENSMUSG00000018378
1703,ENSMUSG00000018379
1704,ENSMUSG00000018381
1705,ENSMUSG00000018387
1706,ENSMUSG00000018395
1707,ENSMUSG00000018398
1708,ENSMUSG00000018401
1709,ENSMUSG00000018405
1710,ENSMUSG00000018411
1711,ENSMUSG00000018412
1712,ENSMUSG00000018415
1713,ENSMUSG00000018417
1714,ENSMUSG00000018425
1715,ENSMUSG00000018427
1716,ENSMUSG00000018428
1717,ENSMUSG00000018433
1718,ENSMUSG00000018442
1719,ENSMUSG00000018446
1720,ENSMUSG00000018449
1721,ENSMUSG00000018459
1722,ENSMUSG00000018470
1723,ENSMUSG00000018474
1724,ENSMUSG00000018476
1725,ENSMUSG00000018481
1726,ENSMUSG00000018486
1727,ENSMUSG00000018500
1728,ENSMUSG00000018501
1729,ENSMUSG00000018507
1730,ENSMUSG00000018509
1731,ENSMUSG00000018537
1732,ENSMUSG00000018541
1733,ENSMUSG00000018547
1734,ENSMUSG00000018548
1735,ENSMUSG00000018554
1736,ENSMUSG00000018559
1737,ENSMUSG00000018565
1738,ENSMUSG00000018566
1739,ENSMUSG00000018567
1740,ENSMUSG00000018569
1741,ENSMUSG00000018572
1742,ENSMUSG00000018574
1743,ENSMUSG00000018581
1744,ENSMUSG00000018583
1745,ENSMUSG00000018585
1746,ENSMUSG00000018589
1747,ENSMUSG00000018593
1748,ENSMUSG00000018599
1749,ENSMUSG00000018604
1750,ENSMUSG00000018620
1751,ENSMUSG00000018623
1752,ENSMUSG00000018634
1753,ENSMUSG00000018648
1754,ENSMUSG00000018651
1755,ENSMUSG00000018654
1756,ENSMUSG00000018659
1757,ENSMUSG00000018661
1758,ENSMUSG00000018666
1759,ENSMUSG00000018669
1760,ENSMUSG00000018672
1761,ENSMUSG00000018677
1762,ENSMUSG00000018678
1763,ENSMUSG00000018697
1764,ENSMUSG00000018698
1765,ENSMUSG00000018707
1766,ENSMUSG00000018733
1767,ENSMUSG00000018736
1768,ENSMUSG00000018740
1769,ENSMUSG00000018750
1770,ENSMUSG00000018761
1771,ENSMUSG00000018765
1772,ENSMUSG00000018796
1773,ENSMUSG00000018800
1774,ENSMUSG00000018809
1775,ENSMUSG00000018819
1776,ENSMUSG00000018820
1777,ENSMUSG00000018821
1778,ENSMUSG00000018822
1779,ENSMUSG00000018830
1780,ENSMUSG00000018841
1781,ENSMUSG00000018844
1782,ENSMUSG00000018845
1783,ENSMUSG00000018846
1784,ENSMUSG00000018849
1785,ENSMUSG00000018858
1786,ENSMUSG00000018862
1787,ENSMUSG00000018865
1788,ENSMUSG00000018868
1789,ENSMUSG00000018882
1790,ENSMUSG00000018893
1791,ENSMUSG00000018899
1792,ENSMUSG00000018906
1793,ENSMUSG00000018909
1794,ENSMUSG00000018916
1795,ENSMUSG00000018919
1796,ENSMUSG00000018921
1797,ENSMUSG00000018923
1798,ENSMUSG00000018924
1799,ENSMUSG00000018925
1800,ENSMUSG00000018931
1801,ENSMUSG00000018932
1802,ENSMUSG00000018965
1803,ENSMUSG00000018973
1804,ENSMUSG00000018974
1805,ENSMUSG00000018983
1806,ENSMUSG00000018995
1807,ENSMUSG00000018999
1808,ENSMUSG00000019027
1809,ENSMUSG00000019039
1810,ENSMUSG00000019054
1811,ENSMUSG00000019055
1812,ENSMUSG00000019066
1813,ENSMUSG00000019080
1814,ENSMUSG00000019082
1815,ENSMUSG00000019087
1816,ENSMUSG00000019088
1817,ENSMUSG00000019102
1818,ENSMUSG00000019124
1819,ENSMUSG00000019139
1820,ENSMUSG00000019143
1821,ENSMUSG00000019146
1822,ENSMUSG00000019158
1823,ENSMUSG00000019173
1824,ENSMUSG00000019178
1825,ENSMUSG00000019179
1826,ENSMUSG00000019188
1827,ENSMUSG00000019189
1828,ENSMUSG00000019194
1829,ENSMUSG00000019210
1830,ENSMUSG00000019214
1831,ENSMUSG00000019230
1832,ENSMUSG00000019232
1833,ENSMUSG00000019235
1834,ENSMUSG00000019254
1835,ENSMUSG00000019256
1836,ENSMUSG00000019261
1837,ENSMUSG00000019278
1838,ENSMUSG00000019295
1839,ENSMUSG00000019297
1840,ENSMUSG00000019301
1841,ENSMUSG00000019302
1842,ENSMUSG00000019303
1843,ENSMUSG00000019312
1844,ENSMUSG00000019320
1845,ENSMUSG00000019326
1846,ENSMUSG00000019338
1847,ENSMUSG00000019359
1848,ENSMUSG00000019368
1849,ENSMUSG00000019370
1850,ENSMUSG00000019373
1851,ENSMUSG00000019428
1852,ENSMUSG00000019432
1853,ENSMUSG00000019433
1854,ENSMUSG00000019437
1855,ENSMUSG00000019461
1856,ENSMUSG00000019464
1857,ENSMUSG00000019467
1858,ENSMUSG00000019470
1859,ENSMUSG00000019471
1860,ENSMUSG00000019478
1861,ENSMUSG00000019487
1862,ENSMUSG00000019489
1863,ENSMUSG00000019494
1864,ENSMUSG00000019505
1865,ENSMUSG00000019518
1866,ENSMUSG00000019539
1867,ENSMUSG00000019564
1868,ENSMUSG00000019577
1869,ENSMUSG00000019578
1870,ENSMUSG00000019579
1871,ENSMUSG00000019590
1872,ENSMUSG00000019647
1873,ENSMUSG00000019659
1874,ENSMUSG00000019689
1875,ENSMUSG00000019699
1876,ENSMUSG00000019710
1877,ENSMUSG00000019715
1878,ENSMUSG00000019718
1879,ENSMUSG00000019726
1880,ENSMUSG00000019731
1881,ENSMUSG00000019732
1882,ENSMUSG00000019734
1883,ENSMUSG00000019737
1884,ENSMUSG00000019738
1885,ENSMUSG00000019761
1886,ENSMUSG00000019762
1887,ENSMUSG00000019763
1888,ENSMUSG00000019767
1889,ENSMUSG00000019768
1890,ENSMUSG00000019772
1891,ENSMUSG00000019773
1892,ENSMUSG00000019774
1893,ENSMUSG00000019775
1894,ENSMUSG00000019777
1895,ENSMUSG00000019779
1896,ENSMUSG00000019782
1897,ENSMUSG00000019785
1898,ENSMUSG00000019787
1899,ENSMUSG00000019789
1900,ENSMUSG00000019790
1901,ENSMUSG00000019791
1902,ENSMUSG00000019792
1903,ENSMUSG00000019794
1904,ENSMUSG00000019795
1905,ENSMUSG00000019796
1906,ENSMUSG00000019797
1907,ENSMUSG00000019802
1908,ENSMUSG00000019803
1909,ENSMUSG00000019804
1910,ENSMUSG00000019806
1911,ENSMUSG00000019808
1912,ENSMUSG00000019809
1913,ENSMUSG00000019810
1914,ENSMUSG00000019813
1915,ENSMUSG00000019814
1916,ENSMUSG00000019815
1917,ENSMUSG00000019818
1918,ENSMUSG00000019820
1919,ENSMUSG00000019822
1920,ENSMUSG00000019823
1921,ENSMUSG00000019826
